james-bogue,1.1,1.5,1.0,1.0,1.0,1.0,5.0,30.0,0.0,5.0,5.0,0.0
james-brock,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,0.0,0.0,0.0,0.0
james-bryant,1.6,1.0,1.0,1.0,1.6,2.0,0.0,0.0,0.0,0.0,0.0,0.0
james-canning,0,0,0,0,0,0,0,0,0,0,0,0
james-coleman,1.5,1.0,1.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0
james-deny,1.0,1.0,1.0,1.0,1.0,1.0,2.0,6.0,0.0,0.0,0.0,0.0
james-edmonds,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,0.0,0.0,0.0,1.0
james-farran,1.0,1.0,1.0,1.0,1.0,1.0,2.0,6.0,0.0,0.0,0.0,0.0
james-ford,1.4,1.0,4.5,1.0,2.8,1.0,3.0,15.0,0.0,0.0,0.0,0.0
james-francis,1.5,1.0,1.0,3.5,1.7,1.0,8.0,17.0,0.0,2.0,1.0,0.0
james-g-jackson,1.7,2.8,3.1,1.0,2.9,1.0,18.0,107.0,0.0,1.0,1.0,0.0
james-g-keegan,1.2,1.6,1.0,2.0,1.0,1.0,10.0,35.0,0.0,2.0,2.0,0.0
james-garcia,1.5,1.0,1.0,1.0,1.0,2.0,2.0,6.0,0.0,0.0,0.0,0.0
james-graff,1.1,1.0,1.0,1.0,1.8,1.0,3.0,15.0,0.0,0.0,0.0,0.0
james-h-lee,1.4,1.0,1.0,4.0,1.0,1.0,4.0,8.0,0.0,1.0,1.0,0.0
james-hammond,2.0,2.5,2.9,3.0,3.8,1.0,14.0,80.0,0.0,1.0,1.0,0.0
james-hosier,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,0.0,0.0,0.0,0.0
james-igoe,3.3,3.0,3.3,4.3,3.3,3.0,18.0,134.0,2.0,7.0,7.0,11.0
james-ivers,2.5,3.6,1.0,1.9,1.0,3.0,32.0,247.0,0.0,17.0,9.0,1.0
james-j-pottmyer,1.0,1.2,1.0,1.0,1.0,1.0,2.0,23.0,0.0,0.0,0.0,2.0
james-j-richard,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,0.0,0.0,0.0,0.0
james-j-stitt,0,0,0,0,0,0,0,0,0,0,0,0
james-jackson,0,0,0,0,0,0,0,0,0,0,0,0
james-kemmerer,3.1,4.2,3.6,3.2,1.9,3.0,70.0,430.0,0.0,9.0,5.0,0.0
james-kenefick,2.1,1.0,1.0,2.0,1.0,3.0,7.0,12.0,0.0,2.0,2.0,0.0
james-ki,1.0,1.0,1.0,1.0,1.0,1.0,3.0,9.0,0.0,0.0,0.0,0.0
james-klurfeld,3.5,1.0,1.0,4.0,1.0,5.0,1.0,6.0,0.0,1.0,1.0,0.0
james-leeman,1.3,1.0,1.0,1.0,2.7,1.0,2.0,3.0,0.0,0.0,0.0,0.0
james-lerch,1.2,1.0,3.3,1.0,1.6,1.0,2.0,6.0,0.0,0.0,0.0,0.0
james-levy,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,0.0,0.0,0.0,1.0
james-lyons,1.5,1.0,1.0,1.0,1.0,2.0,1.0,10.0,0.0,0.0,0.0,0.0
james-m-jinkins,2.4,1.6,1.0,3.0,1.0,3.0,6.0,32.0,0.0,2.0,2.0,0.0
james-m-l-parker,1.5,1.0,1.0,4.0,1.2,1.0,2.0,6.0,0.0,1.0,1.0,0.0
james-mcmahon,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,0.0,0.0,0.0,0.0
james-mcquaig,1.0,1.0,1.0,1.0,1.2,1.0,0.0,0.0,0.0,0.0,0.0,0.0
james-p-brown,1.8,1.0,1.0,5.0,2.1,1.0,1.0,2.0,0.0,1.0,1.0,0.0
james-paige,0,0,0,0,0,0,0,0,0,0,0,0
james-peter-robinson,1.9,1.0,2.6,2.6,1.3,2.0,1.0,7.0,0.0,2.0,2.0,0.0
james-phelps,1.7,2.3,1.0,1.0,1.0,2.0,7.0,70.0,0.0,0.0,0.0,0.0
james-philip-reader,2.5,1.0,1.0,1.0,1.0,4.0,1.0,6.0,0.0,0.0,0.0,0.0
james-pierson,1.4,1.0,4.2,2.0,1.9,1.0,2.0,11.0,0.0,1.0,1.0,6.0
james-r-brown,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,0.0,0.0,0.0,1.0
james-r-weber,1.0,1.0,1.0,1.0,1.0,1.0,2.0,10.0,0.0,0.0,0.0,0.0
james-remeika,3.4,3.4,2.8,4.7,3.8,3.0,22.0,203.0,0.0,6.0,5.0,16.0
james-richard,1.2,1.5,1.0,2.0,1.0,1.0,10.0,29.0,0.0,2.0,2.0,2.0
james-scullary,1.0,1.0,1.0,1.0,1.0,1.0,2.0,7.0,0.0,0.0,0.0,0.0
james-semaski,1.5,1.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
james-smith,1.5,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0
james-staley,0,0,0,0,0,0,0,0,0,0,0,0
james-stewart,1.0,1.0,1.0,1.0,1.0,1.0,1.0,12.0,0.0,2.0,2.0,0.0
james-swihart,2.0,2.4,1.0,3.1,1.0,2.0,12.0,71.0,0.0,10.0,8.0,0.0
james-townsend,1.4,1.2,1.0,2.7,1.6,1.0,7.0,22.0,0.0,3.0,2.0,0.0
james-v-brown,1.1,1.0,1.0,2.0,1.0,1.0,1.0,3.0,0.0,1.0,1.0,0.0
james-vait,1.0,1.0,1.0,1.0,1.0,1.0,2.0,11.0,0.0,0.0,0.0,0.0
james-winkler,1.0,1.0,1.0,1.0,1.0,1.0,2.0,6.0,0.0,0.0,0.0,0.0
jameschastain,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,0.0,0.0,0.0,0.0
jami-dwyer,2.3,5.0,1.0,2.3,1.0,2.0,787.0,3.0,645.0,0.0,95.0,29.0
jamie-beck,1.0,1.0,1.0,1.0,1.2,1.0,2.0,10.0,0.0,0.0,0.0,0.0
jamie-beukelman,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,0.0,0.0,0.0,0.0
jamie-gake,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,0.0,1.0,1.0,0.0
jamie-hosley,1.6,1.0,1.0,1.0,1.3,2.0,0.0,0.0,0.0,0.0,0.0,0.0
jamie-oliveira,1.5,1.0,1.0,1.0,1.0,2.0,2.0,19.0,0.0,0.0,0.0,0.0
jamilah-carpenter,0,0,0,0,0,0,0,0,0,0,0,0
jamoenik-williams,1.5,1.0,1.0,1.0,1.0,2.0,1.0,5.0,0.0,0.0,0.0,0.0
jan-brazina,1.0,1.0,1.0,1.0,1.2,1.0,2.0,10.0,0.0,0.0,0.0,0.0
jan-brown,1.7,1.5,3.7,3.0,2.2,1.0,6.0,30.0,0.0,1.0,1.0,0.0
jan-gordon,2.2,1.0,1.0,4.0,2.5,2.0,1.0,3.0,0.0,2.0,2.0,0.0
jan-jansen,1.6,1.0,4.0,1.0,4.3,1.0,0.0,0.0,0.0,0.0,0.0,0.0
jan-mcgirk,1.1,1.0,1.0,1.0,1.4,1.0,0.0,0.0,0.0,0.0,0.0,0.0
jan-r,1.7,1.0,1.0,1.0,2.0,2.0,1.0,3.0,0.0,0.0,0.0,0.0
jan-sandred,1.0,1.0,1.0,1.0,1.0,1.0,2.0,10.0,0.0,1.0,1.0,0.0
jan-scott,2.8,2.9,3.3,3.3,1.7,3.0,22.0,126.0,0.0,3.0,3.0,4.0
jan-wilson,1.3,1.0,3.1,1.0,2.6,1.0,3.0,18.0,0.0,0.0,0.0,2.0
janae-kelly,1.5,1.0,1.0,1.0,1.1,2.0,0.0,0.0,0.0,0.0,0.0,0.0
jane-anne-camblin,2.5,1.0,1.0,1.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
jane-c-wylen,1.9,1.0,1.0,4.0,1.0,2.0,1.0,5.0,0.0,1.0,1.0,0.0
jane-mashburn-ingles,1.7,1.1,1.0,2.0,1.0,2.0,4.0,20.0,0.0,2.0,2.0,0.0
jane-peirce-wood,1.6,2.1,1.0,4.0,1.0,1.0,5.0,55.0,0.0,1.0,1.0,0.0
jane-reid,1.1,1.0,1.0,1.0,1.8,1.0,2.0,0.0,0.0,1.0,1.0,0.0
jane-sharp,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
jane-smith,1.1,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0
jane-thomas1,3.7,4.1,3.6,3.9,2.5,4.0,36.0,399.0,0.0,15.0,12.0,0.0
jane-woodworth,1.0,1.0,1.0,1.0,1.0,1.0,3.0,17.0,0.0,0.0,0.0,0.0
jane-wylen,2.6,2.4,3.6,4.0,3.1,2.0,16.0,77.0,0.0,5.0,4.0,2.0
jane-yagi,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
janet-cooper,2.2,2.3,1.0,1.0,1.0,3.0,7.0,64.0,0.0,1.0,1.0,0.0
janet-h-woods,3.2,1.0,1.0,4.4,2.4,4.0,3.0,15.0,0.0,5.0,5.0,0.0
janet-mays,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0
janet-moorman,1.2,1.1,1.0,1.0,2.0,1.0,4.0,20.0,0.0,0.0,0.0,0.0
janet-smarr,3.1,1.0,1.0,5.0,1.0,4.0,1.0,3.0,1.0,1.0,1.0,0.0
janett-munyiri,0,0,0,0,0,0,0,0,0,0,0,0
janey-fritsche,3.4,1.0,1.0,3.5,1.0,5.0,2.0,12.0,0.0,2.0,2.0,0.0
jang-kuo,0,0,0,0,0,0,0,0,0,0,0,0
jani,1.2,1.0,1.0,1.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0
jania-knight,1.6,1.4,1.0,1.0,1.0,2.0,6.0,28.0,0.0,0.0,0.0,0.0
janice-dodge,3.0,2.8,3.2,1.0,1.9,4.0,15.0,114.0,0.0,0.0,0.0,0.0
janice-hutchinson,2.8,2.3,1.0,2.0,1.0,4.0,11.0,66.0,0.0,1.0,1.0,0.0
janifar,1.1,1.0,1.0,1.0,1.6,1.0,1.0,3.0,0.0,0.0,0.0,0.0
janifar-disuja,1.2,1.0,1.0,1.0,2.2,1.0,11.0,0.0,0.0,0.0,0.0,0.0
janifar-disuza,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
janifar-soloma,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
janifar-soloman2,1.0,1.0,1.0,1.0,1.1,1.0,8.0,14.0,0.0,0.0,0.0,0.0
janifar-solomann,1.0,1.0,1.0,1.0,1.0,1.0,8.0,8.0,0.0,0.0,0.0,0.0
janifar-solomans,1.0,1.0,1.0,1.0,1.1,1.0,1.0,0.0,0.0,0.0,0.0,0.0
janifar-solomanss,1.0,1.0,1.0,1.0,1.0,1.0,6.0,3.0,0.0,0.0,0.0,0.0
janifar602,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
janifarsolomans,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
janifr-soloman,1.2,1.0,1.0,1.0,2.4,1.0,1.0,0.0,0.0,0.0,0.0,0.0
janine-connor,1.7,1.8,1.0,5.0,1.0,1.0,7.0,42.0,0.0,1.0,1.0,0.0
janis-kupferberg-finan,1.5,1.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
janna-sakson,1.2,1.0,3.3,1.0,1.7,1.0,1.0,3.0,0.0,0.0,0.0,0.0
jansangharsh,1.2,1.0,1.0,1.0,2.4,1.0,2.0,0.0,0.0,0.0,0.0,0.0
jansontao,1.2,1.0,1.0,1.0,2.3,1.0,4.0,0.0,0.0,1.0,1.0,0.0
jara-dan,1.7,1.4,4.7,4.0,1.0,1.0,5.0,26.0,0.0,2.0,2.0,5.0
jared-alden,1.5,1.0,1.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0
jared-jordan,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0
jari-lindroos,1.4,1.0,1.0,4.0,1.0,1.0,3.0,15.0,0.0,1.0,1.0,0.0
jarrod-franklin,1.0,1.0,1.0,1.0,1.0,1.0,2.0,12.0,0.0,0.0,0.0,4.0
jas,1.8,2.1,1.0,2.0,1.2,2.0,11.0,55.0,0.0,1.0,1.0,0.0
jasmine-daniels,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,0.0,0.0,0.0,0.0
jasmine-malik,1.1,1.0,1.0,1.0,1.9,1.0,4.0,0.0,0.0,0.0,0.0,0.0
jasmw,1.1,1.0,2.4,1.0,1.3,1.0,3.0,16.0,0.0,0.0,0.0,0.0
jason-a-brown,1.5,1.0,1.0,1.0,1.0,2.0,1.0,5.0,0.0,0.0,0.0,0.0
jason-boothe,1.2,1.0,1.0,1.0,2.1,1.0,1.0,5.0,0.0,0.0,0.0,0.0
jason-buberel,0,0,0,0,0,0,0,0,0,0,0,0
jason-cinti,1.5,1.0,1.0,1.0,1.0,2.0,1.0,10.0,0.0,0.0,0.0,0.0
jason-coleman,1.2,1.0,3.1,1.0,1.3,1.0,2.0,2.0,0.0,0.0,0.0,0.0
jason-donato,2.5,2.0,2.7,3.7,3.2,2.0,8.0,48.0,0.0,3.0,3.0,0.0
jason-johnson,1.0,1.0,1.0,1.0,1.0,1.0,2.0,18.0,0.0,0.0,0.0,1.0
jason-keeslar,1.6,1.0,2.8,3.0,2.1,1.0,3.0,12.0,0.0,1.0,1.0,1.0
jason-kozdra,1.1,1.0,1.0,1.0,1.9,1.0,0.0,0.0,0.0,0.0,0.0,0.0
jason-kuppler,3.3,1.7,2.8,4.0,2.0,4.0,3.0,37.0,0.0,1.0,1.0,0.0
jason-layer,1.9,2.8,1.0,1.0,2.1,2.0,11.0,109.0,0.0,0.0,0.0,0.0
jason-morrison,1.3,1.0,4.5,1.0,2.0,1.0,2.0,11.0,0.0,0.0,0.0,0.0
jason-price,1.8,1.0,2.6,4.0,2.9,1.0,2.0,10.0,0.0,1.0,1.0,0.0
jason-ruyle,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
jason-samfield,1.5,1.0,1.0,1.0,1.0,2.0,3.0,15.0,0.0,0.0,0.0,0.0
jason-schultz,1.1,1.0,1.0,1.0,1.9,1.0,0.0,0.0,0.0,0.0,0.0,0.0
jason-serrano,1.0,1.2,1.0,1.0,1.0,1.0,5.0,23.0,0.0,0.0,0.0,0.0
jason-slade,1.0,1.0,1.0,1.0,1.0,1.0,2.0,6.0,0.0,0.0,0.0,0.0
jason-sussberg,1.5,1.1,1.0,4.3,1.2,1.0,4.0,20.0,0.0,6.0,5.0,0.0
jason-vaughn,1.5,1.0,1.0,1.0,1.0,2.0,6.0,17.0,0.0,0.0,0.0,0.0
jason-waters,1.9,1.0,1.0,3.5,1.0,2.0,2.0,19.0,0.0,2.0,2.0,0.0
jason-z,1.0,1.0,1.0,1.0,1.0,1.0,2.0,4.0,0.0,0.0,0.0,0.0
jasonnano,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0
jasper-cordero,1.5,1.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
jasper-gregory,1.5,1.0,1.0,1.0,1.0,2.0,1.0,3.0,0.0,0.0,0.0,0.0
jasperessentials,1.6,1.0,5.0,1.0,3.6,1.0,2.0,10.0,0.0,0.0,0.0,0.0
java1959,1.0,1.0,1.0,1.0,1.0,1.0,2.0,12.0,0.0,0.0,0.0,0.0
javeed,1.4,1.0,1.0,3.0,1.8,1.0,1.0,5.0,0.0,1.0,1.0,0.0
javier-moya-garcia,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,0.0,0.0,0.0,0.0
javier-torres,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
javier-whipkey,1.5,1.0,1.0,1.0,1.0,2.0,2.0,6.0,0.0,0.0,0.0,0.0
jay-albrecht,1.4,1.0,4.1,1.0,2.7,1.0,1.0,0.0,0.0,0.0,0.0,0.0
jay-balagna,2.0,2.3,3.2,1.0,2.4,2.0,7.0,68.0,0.0,0.0,0.0,0.0
jay-baulikki,1.2,1.0,1.0,2.0,1.6,1.0,2.0,10.0,0.0,1.0,1.0,0.0
jay-gillen,3.2,1.4,4.0,4.0,1.0,4.0,3.0,26.0,0.0,3.0,3.0,0.0
jay-harris,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,0.0,0.0,0.0,0.0
jay-jahangiri,1.3,1.0,3.4,1.0,2.3,1.0,3.0,9.0,0.0,0.0,0.0,0.0
jay-janson,1.0,1.0,1.0,1.0,1.0,1.0,5.0,19.0,0.0,0.0,0.0,0.0
jay-judge,1.5,1.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
jay-mulberry,1.5,1.5,1.0,4.1,1.0,1.0,6.0,30.0,0.0,7.0,5.0,0.0
jay-ottovegio,1.1,1.6,1.0,1.0,1.0,1.0,4.0,35.0,0.0,0.0,0.0,0.0
jay-pocius,3.3,3.4,2.8,2.5,1.9,4.0,35.0,203.0,0.0,12.0,9.0,0.0
jay-rickey,2.9,1.3,4.0,1.0,2.1,4.0,5.0,25.0,0.0,0.0,0.0,0.0
jay-scarborough,1.0,1.0,1.0,1.0,1.0,1.0,1.0,18.0,0.0,0.0,0.0,0.0
jay-shaw,1.0,1.0,1.0,1.0,1.0,1.0,2.0,12.0,0.0,1.0,1.0,0.0
jay-smith,1.0,1.0,1.0,1.0,1.0,1.0,2.0,6.0,0.0,0.0,0.0,0.0
jay-workman,1.5,1.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
jaya,1.4,1.0,2.5,1.0,3.4,1.0,0.0,0.0,0.0,0.0,0.0,0.0
jayme-swain,3.5,1.0,1.0,4.0,1.0,5.0,2.0,12.0,0.0,1.0,1.0,0.0
jazzmanblue,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0
jc-garrett,1.0,1.0,1.0,1.0,1.0,1.0,0.0,6.0,0.0,0.0,0.0,0.0
jean-baptiste-ingold,1.0,1.0,1.0,1.0,1.0,1.0,2.0,11.0,0.0,0.0,0.0,1.0
jean-szentgyorgyi,1.2,1.0,1.0,1.0,2.0,1.0,2.0,11.0,0.0,0.0,0.0,0.0
jean-virgile-tassé-themens,2.0,2.9,1.0,2.0,1.6,2.0,15.0,124.0,0.0,1.0,1.0,0.0
jeanine-molloff,1.9,1.0,1.0,4.0,1.0,2.0,1.0,6.0,0.0,1.0,1.0,0.0
jeanne-gates,2.1,1.8,1.0,4.0,1.0,2.0,13.0,39.0,0.0,5.0,3.0,0.0
jeanne-roberts,0,0,0,0,0,0,0,0,0,0,0,0
jeanne-sipahigil,2.5,1.0,1.0,1.0,1.0,4.0,2.0,7.0,0.0,0.0,0.0,0.0
jeannette-harris,1.4,1.0,1.0,3.3,1.0,1.0,1.0,6.0,0.0,3.0,3.0,0.0
jeannie-meredith-gray,1.5,1.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
jeba-qpt,1.1,1.0,1.0,1.0,1.8,1.0,0.0,0.0,0.0,0.0,0.0,0.0
jeff-arscott,1.9,1.0,1.0,3.7,1.0,2.0,3.0,9.0,0.0,3.0,2.0,0.0
jeff-ball,2.0,1.0,1.0,1.0,1.0,3.0,3.0,12.0,0.0,0.0,0.0,0.0
jeff-bernstein,2.5,1.0,1.0,1.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
jeff-brown,1.5,1.0,1.0,1.0,1.0,2.0,2.0,6.0,0.0,0.0,0.0,0.0
jeff-clark,3.3,4.7,5.0,4.3,1.4,3.0,94.0,707.0,0.0,70.0,29.0,38.0
jeff-davidson,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,0.0,0.0,0.0,0.0
jeff-evans,1.7,2.3,1.0,1.0,1.0,2.0,7.0,70.0,0.0,0.0,0.0,0.0
jeff-gorab,1.0,1.0,1.0,1.0,1.3,1.0,1.0,5.0,0.0,0.0,0.0,0.0
jeff-harris,2.1,1.6,1.0,3.5,2.1,2.0,7.0,33.0,1.0,5.0,3.0,0.0
jeff-hendricks,2.5,1.0,1.0,1.0,1.0,4.0,3.0,18.0,0.0,0.0,0.0,0.0
jeff-jarvis,3.0,1.0,1.0,1.0,1.0,5.0,1.0,6.0,0.0,0.0,0.0,0.0
jeff-jung,2.2,2.3,1.0,4.0,1.0,2.0,7.0,70.0,0.0,1.0,1.0,0.0
jeff-klearman,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
jeff-lennan,1.5,1.0,1.0,3.0,2.3,1.0,5.0,13.0,0.0,1.0,1.0,0.0
jeff-mccombs,1.2,1.0,1.0,1.0,2.2,1.0,3.0,15.0,0.0,0.0,0.0,0.0
jeff-millan,1.8,1.0,1.0,3.0,1.0,2.0,3.0,15.0,0.0,1.0,1.0,0.0
jeff-mosier,1.9,1.5,3.6,5.0,1.7,1.0,3.0,30.0,0.0,1.0,1.0,0.0
jeff-nemerovski,2.5,1.0,1.0,1.0,1.0,4.0,1.0,6.0,0.0,0.0,0.0,0.0
jeff-newman,1.0,1.0,1.0,1.0,1.0,1.0,4.0,12.0,0.0,0.0,0.0,0.0
jeff-norton,2.6,1.8,1.0,1.0,1.0,4.0,7.0,40.0,0.0,0.0,0.0,0.0
jeff-parsons,1.4,1.0,5.0,1.0,2.3,1.0,4.0,19.0,0.0,0.0,0.0,0.0
jeff-rothenberg,2.1,1.9,1.0,1.0,1.0,3.0,9.0,45.0,0.0,0.0,0.0,0.0
jeff-sharon,1.5,1.5,1.0,3.5,1.0,1.0,7.0,29.0,0.0,5.0,2.0,0.0
jeff-shultz,2.2,1.6,1.0,2.0,1.0,3.0,8.0,33.0,0.0,3.0,3.0,1.0
jeff-south,2.5,1.0,1.0,1.0,1.0,4.0,2.0,10.0,0.0,0.0,0.0,0.0
jeff-stuc,1.5,1.0,1.0,1.0,1.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0
jeff-watkins,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0
jeff-webber,3.0,1.0,1.0,4.0,1.0,4.0,1.0,6.0,0.0,1.0,1.0,0.0
jeff-young,1.0,1.0,1.0,1.0,1.0,1.0,4.0,18.0,0.0,0.0,0.0,0.0
jefferson-cauvin,1.7,2.3,1.0,1.0,1.0,2.0,15.0,69.0,0.0,0.0,0.0,0.0
jeffrey-allen,1.0,1.0,1.0,1.0,1.0,1.0,2.0,6.0,0.0,0.0,0.0,0.0
jeffrey-bellone,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,0.0,0.0,0.0,0.0
jeffrey-burrows,1.0,1.0,1.0,1.0,1.0,1.0,4.0,4.0,0.0,0.0,0.0,2.0
jeffrey-clauson,0,0,0,0,0,0,0,0,0,0,0,0
jeffrey-goldberg,2.0,1.0,1.0,1.0,1.0,3.0,14.0,19.0,0.0,0.0,0.0,0.0
jeffrey-hallett,1.2,1.0,3.4,1.0,1.5,1.0,1.0,12.0,0.0,0.0,0.0,0.0
jeffrey-lockman,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,0.0,0.0,0.0,0.0
jeffrey-perrone,2.7,1.0,2.9,1.0,1.5,4.0,1.0,12.0,0.0,0.0,0.0,0.0
jeffrey-rector,1.7,2.1,1.0,1.0,1.0,2.0,11.0,55.0,0.0,0.0,0.0,0.0
jeffrey-wilbur,1.6,1.0,1.0,4.7,1.0,1.0,1.0,6.0,0.0,3.0,3.0,0.0
jeffrey-zercie,1.0,1.0,1.0,1.0,1.0,1.0,4.0,8.0,0.0,0.0,0.0,0.0
jejaru-sharma,1.3,1.0,4.8,1.0,1.9,1.0,2.0,8.0,0.0,0.0,0.0,0.0
jellygamatku,1.5,1.0,1.0,3.0,2.2,1.0,3.0,2.0,0.0,1.0,1.0,0.0
jem-casey,2.8,2.2,5.0,4.0,4.0,2.0,13.0,61.0,0.0,1.0,1.0,0.0
jemima-kiss,3.5,1.0,1.0,4.0,1.0,5.0,1.0,0.0,0.0,1.0,1.0,0.0
jen-bloomer,2.0,1.0,1.0,4.2,1.0,2.0,2.0,6.0,0.0,4.0,4.0,0.0
jen-ruffner,1.1,1.7,1.0,1.0,1.0,1.0,6.0,36.0,0.0,1.0,1.0,0.0
jen-soriano,1.5,1.0,1.0,1.0,1.0,2.0,1.0,3.0,0.0,0.0,0.0,0.0
jena-greenburg,1.7,2.1,1.0,1.0,1.0,2.0,9.0,54.0,0.0,0.0,0.0,0.0
jenna-shulman,1.5,1.0,1.0,1.0,1.0,2.0,7.0,16.0,0.0,0.0,0.0,0.0
jennet-wong,0,0,0,0,0,0,0,0,0,0,0,0
jennie-byrne,0,0,0,0,0,0,0,0,0,0,0,0
jennifer-albright,1.3,3.0,1.0,1.0,1.0,1.0,13.0,130.0,0.0,0.0,0.0,0.0
jennifer-ames,1.7,2.3,1.0,1.0,1.0,2.0,5.0,67.0,0.0,0.0,0.0,0.0
jennifer-bogut,1.2,2.1,1.0,1.0,1.0,1.0,6.0,55.0,0.0,0.0,0.0,0.0
jennifer-chin,1.7,1.6,1.0,5.0,1.0,1.0,4.0,35.0,0.0,2.0,1.0,0.0
jennifer-cowling,1.3,1.0,1.0,2.0,1.7,1.0,1.0,5.0,0.0,1.0,1.0,0.0
jennifer-dronkers,3.3,1.0,5.0,1.0,1.4,5.0,0.0,0.0,0.0,0.0,0.0,0.0
jennifer-gorden,1.7,2.3,1.0,4.3,1.2,1.0,7.0,70.0,0.0,3.0,3.0,0.0
jennifer-hageman,2.6,2.3,3.0,3.3,1.0,3.0,16.0,67.0,0.0,4.0,3.0,0.0
jennifer-ketels,1.9,1.0,1.0,4.0,1.0,2.0,5.0,14.0,0.0,1.0,1.0,0.0
jennifer-martinez,2.3,1.3,1.0,2.5,1.0,3.0,4.0,24.0,0.0,2.0,2.0,0.0
jennifer-mccrocklin,1.5,1.0,1.0,1.0,1.0,2.0,1.0,5.0,0.0,0.0,0.0,0.0
jennifer-michalak,1.7,1.0,1.0,1.0,2.5,2.0,1.0,1.0,0.0,0.0,0.0,0.0
jennifer-nix,3.6,1.0,1.0,4.0,1.9,5.0,5.0,15.0,0.0,1.0,1.0,0.0
jennifer-perrell,2.8,2.5,1.0,4.0,1.8,3.0,8.0,80.0,0.0,1.0,1.0,0.0
jennifer-savage,2.3,2.8,1.0,3.8,1.6,2.0,12.0,115.0,0.0,4.0,2.0,0.0
jennifer-thomas,2.5,1.0,1.0,1.0,1.0,4.0,2.0,16.0,0.0,0.0,0.0,0.0
jennifer-treuting,1.5,2.3,3.8,1.0,2.2,1.0,8.0,70.0,0.0,0.0,0.0,0.0
jennifer-williams-debruhl,2.5,1.1,1.0,1.0,1.0,4.0,5.0,20.0,0.0,0.0,0.0,0.0
jenniferfrancesca,1.0,1.0,1.0,1.0,1.2,1.0,2.0,0.0,0.0,0.0,0.0,0.0
jenny-atwater,2.8,1.0,4.8,1.0,1.4,4.0,1.0,9.0,0.0,0.0,0.0,0.0
jenny-commer,1.0,1.0,1.0,1.0,1.0,1.0,2.0,4.0,0.0,0.0,0.0,0.0
jenny-fox,2.5,1.0,1.0,1.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
